0	NaN
3.3333e-05	4.4154
6.6667e-05	4.4149
0.0001	4.4148
0.00013333	4.4149
0.00016667	4.4149
0.0002	4.4144
0.00023333	4.4138
0.00026667	4.4132
0.0003	4.4135
0.00033333	4.4142
0.00036667	4.4147
0.0004	4.4146
0.00043333	4.4135
0.00046667	4.4125
0.0005	4.4114
0.00053333	4.4115
0.00056667	4.4118
0.0006	4.4124
0.00063333	4.4126
0.00066667	4.4122
0.0007	4.4118
0.00073333	4.4119
0.00076667	4.4126
0.0008	4.4128
0.00083333	4.4127
0.00086667	4.4119
0.0009	4.4112
0.00093333	4.4105
0.00096667	4.411
0.001	4.4117
0.0010333	4.4121
0.0010667	4.4119
0.0011	4.4113
0.0011333	4.4107
0.0011667	4.4108
0.0012	4.4114
0.0012333	4.4124
0.0012667	4.4125
0.0013	4.4125
0.0013333	4.4115
0.0013667	4.4105
0.0014	4.4104
0.0014333	4.4106
0.0014667	NaN
0.0015	NaN
0.0015333	NaN
0.0015667	NaN
0.0016	NaN
0.0016333	NaN
0.0016667	NaN
0.0017	NaN
0.0017333	NaN
0.0017667	NaN
0.0018	NaN
0.0018333	NaN
0.0018667	NaN
0.0019	NaN
0.0019333	NaN
0.0019667	NaN
0.002	NaN
0.0020333	4.4004
0.0020667	4.4
0.0021	4.3992
0.0021333	4.3983
0.0021667	4.3973
0.0022	4.3966
0.0022333	4.396
0.0022667	4.3956
0.0023	4.3951
0.0023333	4.3942
0.0023667	4.3933
0.0024	4.3926
0.0024333	4.3922
0.0024667	4.3921
0.0025	4.3917
0.0025333	4.3915
0.0025667	4.391
0.0026	4.3903
0.0026333	4.3896
0.0026667	4.3896
0.0027	4.3897
0.0027333	4.389
0.0027667	4.3878
0.0028	4.3864
0.0028333	4.3852
0.0028667	4.3846
0.0029	4.3846
0.0029333	4.3851
0.0029667	4.3851
0.003	4.3848
0.0030333	4.3838
0.0030667	4.383
0.0031	4.3825
0.0031333	4.3822
0.0031667	4.382
0.0032	4.3818
0.0032333	4.3816
0.0032667	4.3816
0.0033	4.3815
0.0033333	4.3815
0.0033667	4.3813
0.0034	4.3806
0.0034333	4.3801
0.0034667	4.3798
0.0035	4.3802
0.0035333	4.3808
0.0035667	4.381
0.0036	4.3808
0.0036333	4.3802
0.0036667	4.3802
0.0037	4.3802
0.0037333	4.3807
0.0037667	4.3809
0.0038	4.3806
0.0038333	4.3801
0.0038667	4.3793
0.0039	4.3788
0.0039333	4.3784
0.0039667	4.3781
0.004	4.3777
0.0040333	4.3769
0.0040667	4.3762
0.0041	4.3756
0.0041333	4.3754
0.0041667	4.3751
0.0042	4.3748
0.0042333	4.3741
0.0042667	4.3733
0.0043	4.3723
0.0043333	4.3719
0.0043667	4.3713
0.0044	4.3708
0.0044333	4.3701
0.0044667	4.3694
0.0045	4.3688
0.0045333	4.3683
0.0045667	4.3679
0.0046	4.3673
0.0046333	4.3667
0.0046667	4.366
0.0047	4.3654
0.0047333	4.365
0.0047667	4.3647
0.0048	4.3643
0.0048333	4.3638
0.0048667	4.3634
0.0049	4.363
0.0049333	4.3629
0.0049667	4.3626
0.005	4.3617
0.0050333	4.3608
0.0050667	4.3598
0.0051	4.3592
0.0051333	4.3588
0.0051667	4.3587
0.0052	4.3587
0.0052333	4.3584
0.0052667	4.3578
0.0053	4.3571
0.0053333	4.3564
0.0053667	4.3557
0.0054	4.355
0.0054333	4.3547
0.0054667	4.3544
0.0055	4.3541
0.0055333	4.3537
0.0055667	4.353
0.0056	4.3522
0.0056333	4.3518
0.0056667	4.3518
0.0057	4.3518
0.0057333	4.3513
0.0057667	4.3504
0.0058	4.3493
0.0058333	4.3486
0.0058667	4.3484
0.0059	4.3485
0.0059333	4.3491
0.0059667	4.3495
0.006	4.3495
0.0060333	4.3494
0.0060667	4.3495
0.0061	4.3498
0.0061333	4.35
0.0061667	4.3498
0.0062	4.3495
