0.47052	1.591
0.48001	1.5162
0.5244	1.318
0.55146	1.5849
0.57392	1.4308
0.57722	1.5603
0.59542	1.6172
0.60511	1.8553
0.6089	1.6252
0.63567	1.5829
0.7311	1.6567
0.73581	1.7347
0.73733	1.6033
0.73733	1.6033
0.73733	1.6033
0.7702	1.7047
0.78916	1.8691
0.80008	1.5443
0.80008	1.5443
0.80008	1.5443
0.80323	1.8639
0.80479	1.5951
0.81498	1.427
0.81498	1.427
0.81498	1.427
0.84603	1.4487
0.8502	1.3661
0.85966	1.3951
0.85966	1.3951
0.85966	1.3951
0.86709	1.6895
0.87963	1.6072
0.87984	1.5951
0.90012	1.427
0.90012	1.427
0.90012	1.427
0.92357	1.5098
0.94399	1.3789
0.94399	1.3789
0.94399	1.3789
0.95607	1.731
0.97671	1.4774
0.98082	1.5098
0.98323	1.7624
1.0139	1.35
1.0139	1.35
1.0139	1.35
1.0191	1.2728
1.0191	1.2728
1.0191	1.2728
1.0399	1.5268
1.0467	1.3789
1.0467	1.3789
1.0467	1.3789
1.058	1.4774
1.0632	1.5289
1.0673	1.2903
1.0673	1.2903
1.0673	1.2903
1.0734	1.4034
1.0748	1.4818
1.0973	1.0447
1.1314	1.2947
1.1314	1.2947
1.1314	1.2947
1.1324	1.3082
1.1369	1.1473
1.1369	1.1473
1.1369	1.1473
1.1401	1.4217
1.1767	1.3732
1.1789	1.5098
1.1821	1.2081
1.1882	1.2983
1.2205	1.4554
1.2213	1.3755
1.2303	1.2958
1.2303	1.4818
1.2401	1.2858
1.2404	1.4034
1.2515	1.3755
1.2713	1.1193
1.2787	1.3826
1.2951	1.2958
1.2962	1.3685
1.3091	1.2293
1.3114	1.3661
1.3367	1.3826
1.3449	1.2161
1.3607	1.0478
1.3637	1.0721
1.3935	1.3732
1.3964	1.1473
1.3964	1.1473
1.3964	1.1473
1.3983	1.159
1.4027	1.3253
1.4118	1.1506
1.4354	1.1865
1.4416	0.97788
1.4416	0.97788
1.4416	0.97788
1.4593	0.94059
1.4851	0.84853
1.4851	0.84853
1.4851	0.84853
1.492	1.2266
1.4964	1.2958
1.5141	1.1421
1.5174	1.2578
1.5383	0.8876
1.5389	1.066
1.5389	1.066
1.5389	1.066
1.5425	1.0006
1.5425	1.0006
1.5425	1.0006
1.5484	0.96047
1.5484	0.96047
1.5484	0.96047
1.5519	1.224
1.5627	0.88396
1.5753	1.2958
1.5772	0.80761
1.5845	1.159
1.5917	1.1506
1.5927	1.093
1.599	0.88396
1.6133	1.2054
1.6136	0.98092
1.6172	0.90312
1.6172	0.90312
1.6172	0.90312
1.63	1.0228
1.6307	0.97099
1.6309	1.0811
1.6584	0.994
1.6745	0.9
1.6745	0.9
1.6745	0.9
1.685	0.87464
1.685	0.87464
1.685	0.87464
1.6865	1.0447
1.6935	0.87464
1.6935	0.87464
1.6935	0.87464
1.6998	1.0478
1.7202	1.1421
1.732	1.125
1.7338	1.093
1.7347	1.0228
1.736	1.0721
1.745	1.1279
1.7481	1.0165
1.7487	0.96432
1.7517	0.90623
1.7517	0.90623
1.7517	0.90623
1.756	0.98092
1.757	1.0811
1.7815	1.093
1.7827	1.0447
1.785	0.91549
1.785	0.91549
1.785	0.91549
1.788	0.87464
1.788	0.87464
1.788	0.87464
1.7941	0.84853
1.7941	0.84853
1.7941	0.84853
1.7959	0.96766
1.8101	0.6364
1.8101	0.6364
1.8101	0.6364
1.819	0.85513
1.819	0.85513
1.819	0.85513
1.8368	0.96432
1.8373	1.0165
1.8507	0.98092
1.8549	0.994
1.8564	0.96766
1.859	1.0228
1.8645	1.1506
1.8686	0.91241
1.8686	0.91241
1.8686	0.91241
1.8929	0.72324
1.8934	1.1164
1.8938	0.9
1.8938	0.9
1.8938	0.9
1.896	0.84853
1.896	0.84853
1.896	0.84853
1.8972	1.093
1.9089	1.057
1.9111	0.98092
1.9216	1.093
1.9335	0.88396
1.9389	1.0478
1.9537	0.88396
1.9546	0.85424
1.9652	0.97762
1.9835	0.74246
1.9835	0.74246
1.9835	0.74246
1.9846	0.8036
1.9848	0.86922
1.9854	0.89845
1.9909	1.1164
1.9957	0.8036
1.9996	0.75
1.9996	0.75
1.9996	0.75
1.9996	1.0291
2.0086	0.98092
2.0193	0.6408
2.0193	0.6408
2.0193	0.6408
2.0308	0.8036
2.0404	0.74246
2.0404	0.74246
2.0404	0.74246
2.0495	0.86922
2.0631	0.994
2.0676	0.91624
2.0795	1.093
2.0865	0.89845
2.0903	0.8036
2.1058	1.0447
2.1108	0.8036
2.1118	0.994
2.1132	0.78302
2.1132	0.78302
2.1132	0.78302
2.1167	0.89845
2.1411	0.76236
2.1452	0.89845
2.1501	0.74246
2.1501	0.74246
2.1501	0.74246
2.1611	1.0165
2.1773	0.81951
2.1773	0.72324
2.1798	0.90917
2.1925	0.71151
2.1925	0.71151
2.1925	0.71151
2.1945	1.0228
2.2091	0.67082
2.2091	0.67082
2.2091	0.67082
2.2128	0.96766
2.2341	1.093
2.2438	0.81951
2.2529	0.8655
2.2618	0.85424
2.2653	0.89845
2.2678	0.80761
2.276	0.69147
2.276	0.69147
2.276	0.69147
2.2814	0.82735
2.2835	0.85424
2.286	0.85424
2.2914	0.86922
2.296	0.80761
2.296	0.8876
2.2993	0.8655
2.3151	0.74088
2.325	0.72769
2.3362	0.91624
2.3387	0.89845
2.3445	0.91624
2.3533	0.74088
2.3537	0.83898
2.3607	0.81951
2.3661	0.82735
2.3761	0.70755
2.3761	0.70755
2.3761	0.70755
2.3761	0.74088
2.3766	0.72769
2.3842	0.88396
2.4024	0.72769
2.4028	0.85424
2.4167	0.86922
2.4211	0.72324
2.43	0.69128
2.4306	0.74088
2.4342	0.83898
2.4439	0.76485
2.4439	0.76485
2.4439	0.76485
2.4478	0.90917
2.449	0.93715
2.4527	0.93715
2.456	0.81951
2.4613	0.74088
2.4732	0.53033
2.4732	0.53033
2.4732	0.53033
2.4773	0.96766
2.492	0.8036
2.4935	0.74088
2.4975	0.8036
2.498	0.72324
2.5002	0.79145
2.5221	0.90917
2.5257	0.82735
2.5312	0.88396
2.5407	0.68659
2.5433	0.81951
2.5539	0.71876
2.5547	0.96766
2.5561	0.91624
2.5569	0.80761
2.5664	0.70755
2.5664	0.70755
2.5664	0.70755
2.5842	0.75811
2.5881	0.76485
2.5881	0.76485
2.5881	0.76485
2.6139	0.83898
2.6174	0.81951
2.6199	0.6
2.6199	0.6
2.6199	0.6
2.6226	0.68188
2.624	0.85424
2.6254	0.79145
2.6255	0.66266
2.6354	0.56823
2.6371	0.64788
2.6441	0.88396
2.6548	0.82735
2.6592	0.75811
2.6614	0.64288
2.662	0.8036
2.6646	0.79145
2.666	0.86922
2.6685	0.72769
2.6744	0.76236
2.6849	0.68659
2.6857	0.72769
2.6876	0.76236
2.7197	0.64788
2.7336	0.64788
2.7372	0.79145
2.7403	0.85424
2.7482	0.69147
2.7482	0.69147
2.7482	0.69147
2.7719	0.612
2.7786	0.72769
2.7855	0.72769
2.7891	0.68659
2.7942	0.64788
2.804	0.64288
2.8055	0.8036
2.8132	0.66266
2.8145	0.85424
2.8163	0.96766
2.8275	0.79552
2.8306	0.64288
2.8321	0.6364
2.8321	0.6364
2.8321	0.6364
2.8584	0.72324
2.8598	0.76236
2.8626	0.57948
2.8715	0.72769
2.885	0.71151
2.885	0.71151
2.885	0.71151
2.8859	0.85424
2.8897	0.82735
2.8913	0.62763
2.9046	0.56823
2.9087	0.8036
2.9128	0.69128
2.9436	0.83898
2.9524	0.68659
2.9563	0.68659
2.9595	0.66266
2.9604	0.69128
2.9703	0.68188
2.9735	0.56252
2.9825	0.72324
2.983	0.68659
2.996	0.62763
2.997	0.72769
2.9971	0.75811
2.9992	0.66266
3.0019	0.79552
3.0224	0.58503
3.0229	0.61847
3.0229	0.61847
3.0229	0.61847
3.0235	0.64288
3.0255	0.8036
3.0612	0.64788
3.0667	0.48216
3.075	0.79552
3.0845	0.64288
3.0927	0.48216
3.1044	0.68659
3.1112	0.56252
3.1355	0.74088
3.141	0.56252
3.1422	0.8036
3.1496	0.68188
3.1766	0.58503
3.1778	0.69128
3.1784	0.53907
3.1893	0.68188
3.1977	0.53907
3.208	0.68659
3.2306	0.71876
3.2404	0.40976
3.2441	0.56823
3.2451	0.64288
3.2533	0.56823
3.2597	0.612
3.2864	0.64788
3.2904	0.58503
3.2958	0.56823
3.3106	0.62763
3.3172	0.56252
3.3207	0.64788
3.3277	0.62763
3.3302	0.80761
3.334	0.612
3.3355	0.62763
3.3527	0.64788
3.3572	0.62763
3.359	0.48881
3.3635	0.58503
3.3644	0.48216
3.3657	0.58503
3.3852	0.75811
3.4037	0.74088
3.4044	0.75811
3.4072	0.612
3.4197	0.46857
3.4248	0.64788
3.4335	0.69128
3.4341	0.64788
3.4539	0.57948
3.4624	0.62763
3.4626	0.56823
3.4737	0.64788
3.4781	0.56252
3.483	0.64788
3.4961	0.56823
3.513	0.48216
3.5187	0.64288
3.522	0.56252
3.5266	0.57948
3.5367	0.48216
3.5422	0.56823
3.5459	0.56823
3.5462	0.56823
3.5505	0.53907
3.5578	0.69128
3.5626	0.68188
3.567	0.68659
3.5694	0.612
3.5764	0.8036
3.5861	0.75811
3.5924	0.53907
3.5956	0.62763
3.5997	0.72769
3.608	0.51455
3.6091	0.56823
3.6107	0.57948
3.6365	0.56823
3.6399	0.53907
3.6456	0.4018
3.6538	0.51455
3.6705	0.48881
3.6725	0.48881
3.6833	0.48216
3.6898	0.612
3.6928	0.612
3.7028	0.51455
3.7059	0.612
3.7302	0.62763
3.7319	0.57948
3.7373	0.56823
3.7426	0.40976
3.7436	0.612
3.7604	0.57948
3.7714	0.53907
3.7716	0.48216
3.7735	0.62763
3.7859	0.71876
3.791	0.43275
3.7916	0.4018
3.8023	0.56823
3.8099	0.48881
3.836	0.68188
3.8371	0.58503
3.8473	0.51455
3.8507	0.48881
3.8572	0.64788
3.861	0.48216
3.8616	0.4018
3.8701	0.68188
3.8764	0.51455
3.8773	0.4018
3.8962	0.40976
3.8973	0.56252
3.9019	0.45458
3.909	0.4018
3.9092	0.51455
3.9093	0.48881
3.9141	0.56252
3.9186	0.56823
3.9225	0.4018
3.9307	0.56823
3.936	0.66266
3.9366	0.48881
3.9476	0.56823
3.9496	0.43275
3.9507	0.51455
3.963	0.57948
3.9683	0.45458
3.9693	0.62763
3.9765	0.56252
3.9811	0.53907
3.9829	0.50824
3.996	0.57948
4.0064	0.46857
4.0311	0.69128
4.0326	0.43275
4.0396	0.43275
4.0425	0.43275
4.0508	0.50824
4.0591	0.45458
4.0691	0.612
4.0754	0.34094
4.0872	0.56823
4.093	0.51455
4.0968	0.43275
4.106	0.46857
4.1075	0.56823
4.1098	0.46857
4.1322	0.51455
4.137	0.57948
4.1388	0.43275
4.1388	0.45458
4.1434	0.51455
4.1603	0.53907
4.1651	0.50824
4.1808	0.50824
4.1906	0.58503
4.1999	0.56823
4.2057	0.4018
4.2242	0.46857
4.2367	0.43275
4.25	0.64788
4.2538	0.45458
4.2668	0.68188
4.2712	0.56823
4.2938	0.46857
4.3199	0.57948
4.3478	0.43275
4.3839	0.56823
4.3945	0.56823
4.3977	0.4018
4.4348	0.45458
4.4392	0.62763
4.4517	0.56823
4.4767	0.45458
4.5609	0.62763
4.5809	0.45458
4.6087	0.45458
4.6151	0.45458
4.6181	0.51455
4.6249	0.51455
4.6281	0.51455
4.6546	0.45458
4.6888	0.4018
4.6908	0.68188
4.7297	0.62763
4.7472	0.56823
4.772	0.51455
4.776	0.56823
4.8251	0.4018
4.8443	0.4018
4.919	0.56823
4.927	0.4018
