0	1.537
1	1.4014
2	1.277
3	1.2581
4	1.4109
5	1.4942
6	1.3513
7	1.1829
8	1.2592
9	1.4307
10	1.4589
11	1.2668
12	1.1667
13	1.1879
14	1.4065
15	1.3839
16	1.2483
17	1.2739
18	1.309
19	1.2267
20	1.1652
21	1.1404
22	1.355
23	1.4809
24	1.2894
25	1.003
26	0.91451
27	1.0681
28	1.4661
29	1.5526
30	1.04
31	0.66997
32	0.63462
33	1.1534
34	1.9815
35	1.1553
36	0.72131
37	0.51692
38	0.45985
39	0.88963
40	2.1547
41	1.3678
42	0.70836
43	0.46607
44	0.39931
45	0.37502
46	0.71082
47	2.2284
48	1.2145
49	0.60073
50	0.3518
51	0.26562
52	0.23958
53	0.25513
54	0.50196
55	2.366
56	1.216
57	0.60076
58	0.34241
59	0.26212
60	0.22715
