   5.2444444e-01	   1.4119517e+00	
   6.7277778e-01	   9.8947797e-01	
   8.8444444e-01	   1.2200360e+00	
   1.0561111e+00	   1.0709975e+00	
   1.2516667e+00	   1.0328524e+00	
   1.4544444e+00	   8.5485513e-01	
   1.6994444e+00	   1.0864297e+00	
   6.1344444e+00	   7.1535315e-01	
   6.4272222e+00	   6.5336419e-01	
   6.7477778e+00	   5.0807429e-01	
   7.1600000e+00	   4.0755797e-01	
   9.0066667e+00	   3.8234393e-01	
   9.5544444e+00	   4.8518805e-01	
   9.9861111e+00	   4.7660065e-01	
   1.0425556e+01	   5.9650494e-01	
   1.0776667e+01	   4.9215551e-01	
   1.1202222e+01	   4.2888637e-01	
   1.1690556e+01	   4.7241995e-01	
   1.2133889e+01	   3.4459883e-01	
   1.2741667e+01	   4.7182868e-01	
   1.3185556e+01	   4.3282563e-01	
   1.5968333e+01	   4.7241995e-01	
   1.6411667e+01	   4.4720180e-01	
   1.6880000e+01	   5.5850536e-01	
   1.7255000e+01	   4.1473171e-01	
