0	2.5678
0.04	2.6267
0.07	2.4608
0.1	2.7566
0.14	2.3925
0.17	2.6659
0.2	2.4197
0.24	2.6902
0.27	2.539
0.3	2.6099
0.34	2.5461
0.37	2.5232
0.4	2.6226
0.44	2.5241
0.47	2.5792
0.5	2.5558
0.54	2.6172
0.57	2.633
0.6	2.4168
0.64	2.7278
0.67	2.5376
0.7	2.574
0.74	2.5919
0.77	2.543
0.8	2.6283
0.84	2.6836
0.87	2.5548
0.9	2.5912
0.94	2.5714
0.97	2.5903
1	2.65
1.04	2.5456
1.07	2.6626
1.1	2.5978
1.14	2.5466
1.17	2.5262
1.2	2.6281
1.24	2.5922
1.27	2.6127
1.3	2.6576
1.34	2.569
1.37	2.5699
1.4	2.6517
1.44	2.5617
1.47	2.5858
1.5	2.656
1.54	2.6044
1.57	2.6262
1.6	2.621
1.64	2.5607
1.67	2.6311
1.7	2.5517
1.74	2.5418
1.77	2.6604
1.8	2.5751
1.84	2.5673
1.87	2.7252
1.9	2.5357
1.94	2.4941
1.97	2.7382
2	2.5284
2.04	2.625
2.07	2.6238
2.1	2.5272
2.14	2.6089
2.17	2.5751
2.2	2.6153
2.24	2.6042
2.27	2.5061
2.3	2.6876
2.34	2.5147
2.37	2.6191
2.4	2.6222
2.44	2.5378
2.47	2.6746
2.5	2.448
2.54	2.6222
2.57	2.5955
2.6	2.5983
2.64	2.6203
2.67	2.5517
2.7	2.5931
2.74	2.5525
2.77	2.6241
2.8	2.5728
2.84	2.586
2.87	2.551
2.9	2.6191
2.94	2.6489
2.97	2.5451
3	2.6054
3.04	2.5454
3.07	2.6739
3.1	2.5161
3.14	2.6052
3.17	2.6243
3.2	2.5822
3.24	2.5884
3.27	2.591
3.3	2.6841
3.34	2.5662
3.37	2.5406
3.4	2.6477
3.44	2.6042
3.47	2.4858
3.5	2.7212
3.54	2.6422
3.57	2.6361
3.6	2.5926
3.64	2.6541
3.67	2.5551
3.7	2.6245
3.74	2.6597
3.77	2.6186
3.8	2.5681
3.84	2.6817
3.87	2.6319
3.9	2.5763
3.94	2.6106
3.97	2.6531
4	2.5522
4.04	2.6103
4.07	2.6241
4.1	2.5553
4.14	2.6319
4.17	2.6155
4.2	2.5534
4.24	2.6163
4.27	2.6059
4.3	2.5411
4.34	2.5461
4.37	2.6052
4.4	2.642
4.44	2.5418
4.47	2.6434
4.5	2.5113
4.54	2.581
4.57	2.5404
4.6	2.6087
4.64	2.5503
4.67	2.573
4.7	2.5182
4.74	2.5737
4.77	2.525
4.8	2.6103
4.84	2.4879
4.87	2.6302
4.9	2.5832
4.94	2.5291
4.97	2.5534
5	2.6063
