0	NaN
3.3333e-05	4.682
6.6667e-05	4.6954
0.0001	4.645
0.00013333	4.4405
0.00016667	4.4624
0.0002	4.2538
0.00023333	4.3966
0.00026667	4.7897
0.0003	4.6993
0.00033333	4.6878
0.00036667	4.4089
0.0004	4.2389
0.00043333	4.3097
0.00046667	4.7785
0.0005	4.7152
0.00053333	4.4131
0.00056667	4.4594
0.0006	3.9831
0.00063333	4.1166
0.00066667	4.4915
0.0007	4.4216
0.00073333	4.7625
0.00076667	4.4143
0.0008	4.2409
0.00083333	4.4682
0.00086667	4.3066
0.0009	4.7129
0.00093333	4.4933
0.00096667	4.2598
0.001	4.1135
0.0010333	4.3821
0.0010667	4.343
0.0011	4.6283
0.0011333	4.6197
0.0011667	4.2974
0.0012	4.2298
0.0012333	4.1014
0.0012667	4.4187
0.0013	4.5278
0.0013333	4.4172
0.0013667	4.2108
0.0014	4.2014
0.0014333	4.247
0.0014667	NaN
0.0015	NaN
0.0015333	NaN
0.0015667	NaN
0.0016	NaN
0.0016333	NaN
0.0016667	NaN
0.0017	NaN
0.0017333	NaN
0.0017667	NaN
0.0018	NaN
0.0018333	NaN
0.0018667	NaN
0.0019	NaN
0.0019333	NaN
0.0019667	NaN
0.002	NaN
0.0020333	4.4496
0.0020667	4.5162
0.0021	4.9534
0.0021333	5.0254
0.0021667	4.9718
0.0022	4.5711
0.0022333	4.4189
0.0022667	4.7521
0.0023	4.7612
0.0023333	4.9156
0.0023667	4.5377
0.0024	4.2073
0.0024333	4.3407
0.0024667	4.5511
0.0025	4.8495
0.0025333	4.8523
0.0025667	4.5125
0.0026	4.0746
0.0026333	4.1745
0.0026667	4.243
0.0027	4.4814
0.0027333	4.5873
0.0027667	4.2954
0.0028	4.2832
0.0028333	4.0972
0.0028667	4.3838
0.0029	4.4774
0.0029333	4.6767
0.0029667	4.4286
0.003	4.3464
0.0030333	4.1095
0.0030667	4.1952
0.0031	4.4945
0.0031333	4.409
0.0031667	4.4355
0.0032	4.0417
0.0032333	4.2051
0.0032667	4.0703
0.0033	4.2809
0.0033333	4.4263
0.0033667	4.4665
0.0034	4.2384
0.0034333	4.2006
0.0034667	4.2942
0.0035	4.4245
0.0035333	4.5857
0.0035667	4.6867
0.0036	4.4336
0.0036333	4.3655
