0	3.0206
0.03	2.9034
0.07	3.0522
0.1	2.8868
0.13	2.9019
0.17	2.9553
0.2	2.8166
0.23	3.018
0.27	2.8705
0.3	2.875
0.33	2.9792
0.37	2.8885
0.4	3.0444
0.43	2.9246
0.47	3.0092
0.5	3.0328
0.53	3.0172
0.57	3.056
0.6	3.0248
0.63	3.1711
0.67	3.1144
0.7	3.2257
0.73	3.1697
0.77	3.2268
0.8	3.2112
0.83	3.3214
0.87	3.3677
0.9	3.4114
0.93	3.3396
0.97	3.4485
1	3.4783
1.03	3.4178
1.07	3.4447
1.1	3.4371
1.13	3.5269
1.17	3.4733
1.2	3.4093
1.23	3.5139
1.27	3.4509
1.3	3.3847
1.33	3.5087
1.37	3.2715
1.4	3.3974
1.43	3.2963
1.47	3.2313
1.5	3.324
1.53	3.1219
1.57	3.2143
1.6	3.1293
1.63	3.1333
1.67	3.0617
1.7	2.9813
1.73	3.129
1.77	3.0087
1.8	2.9211
1.83	2.9783
1.87	3.0416
1.9	2.9579
1.93	2.9442
1.97	2.914
2	2.9386
2.03	2.8899
2.07	3.077
2.1	2.9064
2.13	3.0305
2.17	2.9256
2.2	2.9388
2.23	3.2181
2.27	3.0045
2.3	3.0354
2.33	3.1035
2.37	3.1212
2.4	3.2086
2.43	3.1465
2.47	3.2675
2.5	3.1834
2.53	3.2765
2.57	3.1947
2.6	3.4745
2.63	3.4428
2.67	3.3492
2.7	3.2722
2.73	3.5718
2.77	3.4435
2.8	3.4192
2.83	3.3743
2.87	3.587
2.9	3.5071
2.93	3.5139
2.97	3.4438
3	3.5912
3.03	3.4244
3.07	3.5392
3.1	3.4719
3.13	3.3355
3.17	3.4724
3.2	3.2862
3.23	3.483
3.27	3.2285
3.3	3.3126
3.33	3.2228
3.37	3.1207
3.4	3.15
3.43	3.156
3.47	3.1335
3.5	2.9726
3.53	3.0532
3.57	2.9199
3.6	2.9669
3.63	3.0829
3.67	2.8599
3.7	3.0232
3.73	2.949
3.77	3.048
3.8	2.8956
3.83	2.9757
3.87	3.0066
3.9	2.9421
3.93	3.1711
3.97	3.1217
4	3.0028
4.03	3.0806
4.07	3.3211
4.1	3.078
4.13	3.3195
4.17	3.2635
4.2	3.3029
4.23	3.3058
4.27	3.3301
4.3	3.4149
4.33	3.4428
4.37	3.4686
4.4	3.4497
4.43	3.4809
4.47	3.3528
4.5	3.6652
4.53	3.5376
4.57	3.5097
4.6	3.6026
4.63	3.6198
4.67	3.5822
4.7	3.599
4.73	3.5137
4.77	3.5567
4.8	3.6493
4.83	3.5692
4.87	3.4277
4.9	3.3578
4.93	3.4936
4.97	3.3497
5	3.2044
