   0.0000000e+00	   8.0000000e-01	   0.0000000e+00	
   1.9717417e+01	   7.8760791e-01	   4.0663524e-06	
   3.9434834e+01	   7.7565790e-01	   8.3725777e-06	
   5.9152251e+01	   7.6413262e-01	   1.2910126e-05	
   7.8869668e+01	   7.5301565e-01	   1.7670777e-05	
   1.4918730e+02	   7.1646588e-01	   3.6347927e-05	
   2.1950492e+02	   6.8429687e-01	   5.7437389e-05	
   2.8982255e+02	   6.5598343e-01	   8.0649394e-05	
   3.6014018e+02	   6.3108646e-01	   1.0572735e-04	
   4.2067985e+02	   6.1210911e-01	   1.2863936e-04	
   4.8121952e+02	   5.9519268e-01	   1.5263573e-04	
   5.4175920e+02	   5.8016255e-01	   1.7759683e-04	
   6.0229887e+02	   5.6686704e-01	   2.0341288e-04	
   6.6654145e+02	   5.5450940e-01	   2.3163067e-04	
   7.3078404e+02	   5.4382090e-01	   2.6058636e-04	
   7.9502662e+02	   5.3468261e-01	   2.9017640e-04	
   8.5926921e+02	   5.2699169e-01	   3.2030442e-04	
   9.2751118e+02	   5.2030881e-01	   3.5279694e-04	
   9.9575315e+02	   5.1506790e-01	   3.8569370e-04	
   1.0639951e+03	   5.1119007e-01	   4.1889886e-04	
   1.1322371e+03	   5.0860805e-01	   4.5232167e-04	
   1.2049220e+03	   5.0721936e-01	   4.8806309e-04	
   1.2776069e+03	   5.0717785e-01	   5.2385363e-04	
   1.3502917e+03	   5.0843406e-01	   5.5959703e-04	
   1.4229766e+03	   5.1094665e-01	   5.9520054e-04	
   1.4991894e+03	   5.1489315e-01	   6.3228399e-04	
   1.5754022e+03	   5.2014963e-01	   6.6901376e-04	
   1.6516150e+03	   5.2668701e-01	   7.0529100e-04	
   1.7278278e+03	   5.3447995e-01	   7.4101920e-04	
   1.8056853e+03	   5.4371394e-01	   7.7685330e-04	
   1.8835429e+03	   5.5421073e-01	   8.1191633e-04	
   1.9614005e+03	   5.6594541e-01	   8.4611088e-04	
   2.0392580e+03	   5.7889105e-01	   8.7934183e-04	
   2.1166902e+03	   5.9293719e-01	   9.1134366e-04	
   2.1941224e+03	   6.0811610e-01	   9.4221120e-04	
   2.2715545e+03	   6.2438583e-01	   9.7185837e-04	
   2.3489867e+03	   6.4169694e-01	   1.0002029e-03	
   2.4247849e+03	   6.5959581e-01	   1.0266123e-03	
   2.5005831e+03	   6.7837308e-01	   1.0516293e-03	
   2.5763813e+03	   6.9795487e-01	   1.0751900e-03	
   2.6521794e+03	   7.1825748e-01	   1.0972369e-03	
   2.7267118e+03	   7.3883297e-01	   1.1173901e-03	
   2.8012442e+03	   7.5991509e-01	   1.1359886e-03	
   2.8757765e+03	   7.8139566e-01	   1.1529990e-03	
   2.9503089e+03	   8.0315865e-01	   1.1683959e-03	
   3.0260404e+03	   8.2543423e-01	   1.1823711e-03	
   3.1017720e+03	   8.4773829e-01	   1.1946563e-03	
   3.1775036e+03	   8.6993174e-01	   1.2052550e-03	
   3.2532351e+03	   8.9187408e-01	   1.2141808e-03	
   3.3377680e+03	   9.1589761e-01	   1.2221981e-03	
   3.4223008e+03	   9.3924171e-01	   1.2282117e-03	
   3.5068336e+03	   9.6172516e-01	   1.2322871e-03	
   3.5913665e+03	   9.8317997e-01	   1.2345039e-03	
   3.6640591e+03	   1.0006901e+00	   1.2349945e-03	
   3.7367517e+03	   1.0172414e+00	   1.2342469e-03	
   3.8094444e+03	   1.0327612e+00	   1.2323336e-03	
   3.8821370e+03	   1.0471892e+00	   1.2293316e-03	
   3.9548296e+03	   1.0604782e+00	   1.2253218e-03	
   4.0275223e+03	   1.0725953e+00	   1.2203889e-03	
   4.1002149e+03	   1.0835207e+00	   1.2146191e-03	
   4.1729075e+03	   1.0932470e+00	   1.2080991e-03	
   4.2414760e+03	   1.1013267e+00	   1.2013394e-03	
   4.3100446e+03	   1.1083579e+00	   1.1940624e-03	
   4.3786131e+03	   1.1143622e+00	   1.1863394e-03	
   4.4471816e+03	   1.1193685e+00	   1.1782395e-03	
   4.5154752e+03	   1.1233976e+00	   1.1698642e-03	
   4.5837687e+03	   1.1265124e+00	   1.1612459e-03	
   4.6520623e+03	   1.1287576e+00	   1.1524455e-03	
   4.7203558e+03	   1.1301813e+00	   1.1435207e-03	
   4.7908044e+03	   1.1308427e+00	   1.1342414e-03	
   4.8612530e+03	   1.1307421e+00	   1.1249433e-03	
   4.9317017e+03	   1.1299387e+00	   1.1156782e-03	
   5.0021503e+03	   1.1284918e+00	   1.1064933e-03	
   5.0766684e+03	   1.1263266e+00	   1.0969131e-03	
   5.1511866e+03	   1.1235769e+00	   1.0875171e-03	
   5.2257048e+03	   1.1203104e+00	   1.0783464e-03	
   5.3002230e+03	   1.1165919e+00	   1.0694370e-03	
   5.3810529e+03	   1.1121196e+00	   1.0601048e-03	
   5.4618828e+03	   1.1072646e+00	   1.0511508e-03	
   5.5427127e+03	   1.1020981e+00	   1.0426028e-03	
   5.6235426e+03	   1.0966862e+00	   1.0344835e-03	
   5.7139014e+03	   1.0904207e+00	   1.0259359e-03	
   5.8042601e+03	   1.0840035e+00	   1.0179623e-03	
   5.8946189e+03	   1.0775057e+00	   1.0105733e-03	
   5.9849776e+03	   1.0709904e+00	   1.0037733e-03	
   6.0924070e+03	   1.0632988e+00	   9.9645393e-04	
   6.1998363e+03	   1.0557441e+00	   9.8995464e-04	
   6.3072657e+03	   1.0483965e+00	   9.8425647e-04	
   6.4146950e+03	   1.0413141e+00	   9.7933454e-04	
   6.5552089e+03	   1.0325285e+00	   9.7401776e-04	
   6.6957228e+03	   1.0243591e+00	   9.6989290e-04	
   6.8362367e+03	   1.0168644e+00	   9.6686747e-04	
   6.9767506e+03	   1.0100813e+00	   9.6484596e-04	
   7.0804429e+03	   1.0055434e+00	   9.6393959e-04	
   7.1841352e+03	   1.0014057e+00	   9.6348299e-04	
   7.2878274e+03	   9.9766649e-01	   9.6343441e-04	
   7.3915197e+03	   9.9432064e-01	   9.6375310e-04	
   7.4952120e+03	   9.9136015e-01	   9.6439900e-04	
   7.5989042e+03	   9.8877385e-01	   9.6533223e-04	
   7.7025965e+03	   9.8654854e-01	   9.6651443e-04	
   7.8062888e+03	   9.8466946e-01	   9.6790914e-04	
   7.9086587e+03	   9.8313803e-01	   9.6946053e-04	
   8.0110286e+03	   9.8191066e-01	   9.7115278e-04	
   8.1133986e+03	   9.8096908e-01	   9.7295554e-04	
   8.2157685e+03	   9.8029457e-01	   9.7484066e-04	
   8.3202216e+03	   9.7986167e-01	   9.7682185e-04	
   8.4246746e+03	   9.7966549e-01	   9.7883549e-04	
   8.5291276e+03	   9.7968471e-01	   9.8085787e-04	
   8.6335806e+03	   9.7989834e-01	   9.8286768e-04	
   8.7422428e+03	   9.8030455e-01	   9.8492461e-04	
   8.8509050e+03	   9.8087516e-01	   9.8692804e-04	
   8.9595672e+03	   9.8158738e-01	   9.8886131e-04	
   9.0682294e+03	   9.8241948e-01	   9.9071025e-04	
   9.1839195e+03	   9.8341378e-01	   9.9257284e-04	
   9.2996096e+03	   9.8449595e-01	   9.9431492e-04	
   9.4152997e+03	   9.8564316e-01	   9.9592764e-04	
   9.5309898e+03	   9.8683443e-01	   9.9740469e-04	
   9.6587537e+03	   9.8817805e-01	   9.9887350e-04	
   9.7865177e+03	   9.8952779e-01	   1.0001699e-03	
   9.9142816e+03	   9.9086232e-01	   1.0012946e-03	
   1.0042045e+04	   9.9216324e-01	   1.0022506e-03	
   1.0195889e+04	   9.9366288e-01	   1.0031851e-03	
