0	3.3521
0.03	3.2353
0.07	3.4305
0.1	3.2498
0.13	3.4582
0.17	3.3911
0.2	3.4345
0.23	3.4459
0.27	3.3982
0.3	3.4806
0.33	3.6349
0.37	3.5201
0.4	3.5456
0.43	3.6746
0.47	3.6966
0.5	3.7027
0.53	3.7358
0.57	3.7375
0.6	3.9537
0.63	3.8091
0.67	3.8764
0.7	3.8575
0.73	3.9199
0.77	4.0191
0.8	3.9473
0.83	3.9676
0.87	3.9473
0.9	4.0551
0.93	3.8362
0.97	3.8606
1	3.8606
1.03	3.965
1.07	3.788
1.1	3.7124
1.13	3.7472
1.17	3.7514
1.2	3.8112
1.23	3.6243
1.27	3.6378
1.3	3.6406
1.33	3.6441
1.37	3.5565
1.4	3.5028
1.43	3.4159
1.47	3.4936
1.5	3.4629
1.53	3.4998
1.57	3.4863
1.6	3.3511
1.63	3.4898
1.67	3.5024
1.7	3.5704
1.73	3.4922
1.77	3.3863
1.8	3.5128
1.83	3.5848
1.87	3.5962
1.9	3.6158
1.93	3.6283
1.97	3.6434
2	3.6668
2.03	3.6363
2.07	3.6408
2.1	3.8155
2.13	3.8192
2.17	3.8131
2.2	3.9263
2.23	3.9357
2.27	4.0099
2.3	3.8937
2.33	4.0569
2.37	4.0156
2.4	4.0366
2.43	3.9922
2.47	4.0421
2.5	4.142
2.53	4.039
2.57	4.0829
2.6	4.0069
2.63	4.1007
2.67	3.978
2.7	3.9861
2.73	3.9258
2.77	3.7663
2.8	3.8455
2.83	3.6233
2.87	3.725
2.9	3.5709
2.93	3.6271
2.97	3.5106
3	3.474
3.03	3.5269
3.07	3.4244
3.1	3.3034
3.13	3.4317
3.17	3.3946
3.2	3.3852
3.23	3.3745
3.27	3.3641
3.3	3.3618
3.33	3.3412
3.37	3.4683
3.4	3.345
3.43	3.4395
3.47	3.6103
3.5	3.5579
3.53	3.6111
3.57	3.6467
3.6	3.6437
3.63	3.6354
3.67	3.7115
3.7	3.6987
3.73	3.8216
3.77	3.7999
3.8	3.9152
3.83	3.9716
3.87	3.995
3.9	4.0867
3.93	4.0326
3.97	3.992
4	4.0106
4.03	4.1456
4.07	4.1054
4.1	4.1333
4.13	4.2424
4.17	4.1534
4.2	4.086
4.23	4.0664
4.27	4.0818
4.3	4.0896
4.33	3.9241
4.37	3.8379
4.4	3.8006
4.43	3.7372
4.47	3.7798
4.5	3.565
4.53	3.6224
4.57	3.5302
4.6	3.4664
4.63	3.3015
