   0.0000000e+00	             NaN	
   4.0000000e-02	   1.9056495e+00	
   8.0000000e-02	   1.9622043e+00	
   1.2000000e-01	   1.7716198e+00	
   1.6000000e-01	   1.9760475e+00	
   2.0000000e-01	   1.7949088e+00	
   2.4000000e-01	   1.8278817e+00	
   2.8000000e-01	   1.9099335e+00	
   3.2000000e-01	   1.9318768e+00	
   3.6000000e-01	   1.8471061e+00	
   4.0000000e-01	   1.8117097e+00	
   4.4000000e-01	   1.8248450e+00	
   4.8000000e-01	   1.9380447e+00	
   5.2000000e-01	   1.8081015e+00	
   5.6000000e-01	   1.8080938e+00	
   6.0000000e-01	   1.9307647e+00	
   6.4000000e-01	   1.7575606e+00	
   6.8000000e-01	   2.0278782e+00	
   7.2000000e-01	   1.9056225e+00	
   7.6000000e-01	   1.7904094e+00	
   8.0000000e-01	   1.8907214e+00	
   8.4000000e-01	   2.0144613e+00	
   8.8000000e-01	   1.7926152e+00	
   9.2000000e-01	   1.8722579e+00	
   9.6000000e-01	   1.9213465e+00	
   1.0000000e+00	   2.0091073e+00	
   1.0400000e+00	   1.7689110e+00	
   1.0800000e+00	   1.9723054e+00	
   1.1200000e+00	   1.8533045e+00	
   1.1600000e+00	   1.9132538e+00	
   1.2000000e+00	   1.8236141e+00	
   1.2400000e+00	   1.8353829e+00	
   1.2800000e+00	   1.9288622e+00	
   1.3200000e+00	   1.7738935e+00	
   1.3600000e+00	   1.9085579e+00	
   1.4000000e+00	   1.8721778e+00	
   1.4400000e+00	   1.8467214e+00	
   1.4800000e+00	   1.8658583e+00	
   1.5200000e+00	   1.9169712e+00	
   1.5600000e+00	   1.8727883e+00	
   1.6000000e+00	   1.9341500e+00	
   1.6400000e+00	   1.8404434e+00	
   1.6800000e+00	   1.9137962e+00	
   1.7200000e+00	   1.9723607e+00	
   1.7600000e+00	   1.9169904e+00	
   1.8000000e+00	   1.9998867e+00	
   1.8400000e+00	   1.9294028e+00	
   1.8800000e+00	   1.8227387e+00	
   1.9200000e+00	   1.9485433e+00	
   1.9600000e+00	   1.8533954e+00	
   2.0000000e+00	   1.9925287e+00	
   2.0400000e+00	   1.8963929e+00	
   2.0800000e+00	   2.0373016e+00	
   2.1200000e+00	   1.9284730e+00	
   2.1600000e+00	   2.0254726e+00	
   2.2000000e+00	   1.8427640e+00	
   2.2400000e+00	   1.8998215e+00	
   2.2800000e+00	   2.0063449e+00	
   2.3200000e+00	   1.8030322e+00	
   2.3600000e+00	   1.9511308e+00	
   2.4000000e+00	   1.9750733e+00	
   2.4400000e+00	   1.9408679e+00	
   2.4800000e+00	   1.9547122e+00	
   2.5200000e+00	   1.8424125e+00	
   2.5600000e+00	   1.9791558e+00	
   2.6000000e+00	   2.0063926e+00	
   2.6400000e+00	   1.8519252e+00	
   2.6800000e+00	   1.9688374e+00	
   2.7200000e+00	   1.9092163e+00	
   2.7600000e+00	   1.9393538e+00	
   2.8000000e+00	   1.9949706e+00	
   2.8400000e+00	   1.8332987e+00	
   2.8800000e+00	   1.9844691e+00	
   2.9200000e+00	   1.9624152e+00	
   2.9600000e+00	   1.7165711e+00	
   3.0000000e+00	   1.9486231e+00	
   3.0400000e+00	   1.9873766e+00	
   3.0800000e+00	   1.9363422e+00	
   3.1200000e+00	   1.8624421e+00	
   3.1600000e+00	   1.9720746e+00	
   3.2000000e+00	   1.8959102e+00	
   3.2400000e+00	   1.9700948e+00	
   3.2800000e+00	   1.8607324e+00	
   3.3200000e+00	   2.0543507e+00	
   3.3600000e+00	   1.7953136e+00	
   3.4000000e+00	   1.8485081e+00	
   3.4400000e+00	   1.9395007e+00	
   3.4800000e+00	   1.8592401e+00	
   3.5200000e+00	   2.0050019e+00	
   3.5600000e+00	   1.8158678e+00	
   3.6000000e+00	   2.0024342e+00	
   3.6400000e+00	   1.9452618e+00	
   3.6800000e+00	   1.8076233e+00	
   3.7200000e+00	   1.9665890e+00	
